,powiat,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,number_of_projects,eu_cofinancing_rate
1014,kaliski,2022,57212121.23728006,49205619.97626327,30667310.033788655,WIELKOPOLSKIE,51,46.04804375101737
1015,kaliski,2023,50738997.978923015,43980522.16479697,28306361.368827596,WIELKOPOLSKIE,34,45.84468386120037
1016,kaliski,2024,11928288.51809779,10401026.587469654,4688501.815833625,WIELKOPOLSKIE,3,45.67260243320832
1017,kalisz,2014,4059063.6973734247,1788644.8564532562,1549573.2354118233,WIELKOPOLSKIE,2,63.41100724670549
1018,kalisz,2015,25177821.129407737,18088723.44126126,14984580.086384045,WIELKOPOLSKIE,16,78.06271107042305
1019,kalisz,2016,63116555.817767695,47952614.83884111,35115379.92098641,WIELKOPOLSKIE,42,59.96163005907812
1020,kalisz,2017,99603056.9036692,78293338.11430213,58526024.35591256,WIELKOPOLSKIE,66,66.38058670893575
1021,kalisz,2018,109255814.31412375,87592981.16633211,67852745.61465529,WIELKOPOLSKIE,74,67.7080007643023
1022,kalisz,2019,97489652.8130942,78895669.57840303,61269653.60876064,WIELKOPOLSKIE,85,65.26627183347728
1023,kalisz,2020,105340721.47150473,88053985.53584543,67761383.75938074,WIELKOPOLSKIE,100,62.55711092144043
1024,kalisz,2021,79887764.05912273,65536004.19928964,48986863.014443554,WIELKOPOLSKIE,68,58.348741832919735
1025,kalisz,2022,71767278.49230123,60666052.586578086,44969216.5808247,WIELKOPOLSKIE,66,61.94304733554496
1026,kalisz,2023,66981167.54143227,58319256.12986179,44553290.23650352,WIELKOPOLSKIE,44,62.6542406499973
1027,kamiennogorski,2014,9989747.120183334,6669091.888466666,5582820.259077778,DOLNOŚLĄSKIE,4,82.39587161334046
1028,kamiennogorski,2015,13605378.826665778,10142107.034324111,8590070.137064904,DOLNOŚLĄSKIE,11,83.43883386843493
1029,kamiennogorski,2016,44668873.943881415,36586350.95198122,28273943.157652177,DOLNOŚLĄSKIE,62,60.790300793529475
1030,kamiennogorski,2017,57033973.54262648,47305318.9395727,35810010.04256853,DOLNOŚLĄSKIE,95,58.77289198098061
1031,kamiennogorski,2018,51640984.079442985,42799180.448968574,33997681.66239021,DOLNOŚLĄSKIE,106,64.90618138650522
1032,kamiennogorski,2019,42212594.28084485,34558145.81805794,27575453.861448336,DOLNOŚLĄSKIE,69,61.46389179612053
1033,kamiennogorski,2020,43753204.96785469,36654976.857938826,30255277.12952733,DOLNOŚLĄSKIE,72,61.55967811660529
1034,kamiennogorski,2021,40717524.60821483,34883574.39164979,29081912.26529554,DOLNOŚLĄSKIE,53,56.92327432477016
1035,kamiennogorski,2022,25072516.670605376,23270180.092176042,19373379.592966735,DOLNOŚLĄSKIE,38,42.085833082761965
1036,kamiennogorski,2023,14305928.534103572,13336207.147722222,10888928.30068738,DOLNOŚLĄSKIE,20,26.777038468750078
1037,kamienski,2014,22854570.93028241,12076717.292496474,10364930.941692267,ZACHODNIOPOMORSKIE,3,36.32673978508682
1038,kamienski,2015,31271899.697249755,19221836.874915317,16077844.2898702,ZACHODNIOPOMORSKIE,8,46.27302544411025
1039,kamienski,2016,63123559.6293443,49147436.562065415,41050126.08636527,ZACHODNIOPOMORSKIE,22,25.161094237648257
1040,kamienski,2017,92939936.69375369,74474671.16583659,60764413.11920956,ZACHODNIOPOMORSKIE,55,40.102816265770755
1041,kamienski,2018,120064949.04426144,97428103.50134036,75011477.5644365,ZACHODNIOPOMORSKIE,76,43.57957627945638
1042,kamienski,2019,115491842.42777753,92544358.06078699,71165212.96957546,ZACHODNIOPOMORSKIE,66,41.719063427833206
1043,kamienski,2020,130465565.13350925,109303975.33590299,84330547.76599973,ZACHODNIOPOMORSKIE,71,43.835097601408904
1044,kamienski,2021,119404206.55703643,101686193.52283031,77764584.87463051,ZACHODNIOPOMORSKIE,59,48.40973762965257
1045,kamienski,2022,116569586.56308061,97105785.11343004,74096888.27360539,ZACHODNIOPOMORSKIE,57,49.60865985678135
1046,kamienski,2023,94509489.1524055,77807182.79621017,58922436.94153791,ZACHODNIOPOMORSKIE,38,44.69909429993682
1047,karkonoski,2014,18185783.982558332,15385957.056508332,13079828.093702778,DOLNOŚLĄSKIE,5,84.27249603882132
1048,karkonoski,2015,32572528.664329167,27862820.4484875,22816509.05389028,DOLNOŚLĄSKIE,20,83.47403206815929
1049,karkonoski,2016,65534735.04217261,56914622.25318373,43778916.57923697,DOLNOŚLĄSKIE,117,68.01112399015383
1050,karkonoski,2017,90195690.89769547,79945321.86721966,58679069.43206871,DOLNOŚLĄSKIE,203,65.75043543772536
1051,karkonoski,2018,84776715.70534846,76486136.45347586,57992697.54910584,DOLNOŚLĄSKIE,202,69.61148051823498
1052,karkonoski,2019,66856919.2830217,59135703.00112766,46602863.645336,DOLNOŚLĄSKIE,97,68.94574601697637
1053,karkonoski,2020,79328280.79645023,72385904.10034388,59644202.558098465,DOLNOŚLĄSKIE,328,73.2932149286436
1054,karkonoski,2021,73372366.93835075,65814814.452738084,52549645.9247251,DOLNOŚLĄSKIE,94,66.40510605688658
1055,karkonoski,2022,59143463.236730374,53598790.11258676,43314668.06454412,DOLNOŚLĄSKIE,100,63.4512418687372
1056,karkonoski,2023,50211137.784770235,45567881.22513889,38360225.92102072,DOLNOŚLĄSKIE,62,69.47764751947042
1057,kartuski,2014,101337533.05248871,53665803.037875146,45989565.46054641,POMORSKIE,8,83.16177570200634
1058,kartuski,2015,118308876.8437828,69526099.01331443,58572680.37175569,POMORSKIE,20,81.17266452195344
1059,kartuski,2016,199480737.66153774,145170816.86299416,111177210.58058777,POMORSKIE,71,67.35823472796632
1060,kartuski,2017,237362824.01520032,175891324.16109124,136759787.2100652,POMORSKIE,115,67.5679280813458
1061,kartuski,2018,274909085.7947207,199859927.7668921,156398817.58311075,POMORSKIE,130,66.28935684073005
1062,kartuski,2019,276824939.31082755,200800724.0925184,150512780.21709013,POMORSKIE,111,63.01528347277355
1063,kartuski,2020,267503001.6461779,191096401.12169257,146992769.48591283,POMORSKIE,130,64.44975906116129
1064,kartuski,2021,236676854.145772,164682247.83236706,126687648.4453894,POMORSKIE,101,65.43992574557224
1065,kartuski,2022,228163121.45421454,156238425.82198814,121746758.92799452,POMORSKIE,82,63.30656349254401
1066,kartuski,2023,209231807.2368958,139010901.96589357,109064932.5047675,POMORSKIE,59,62.60887376149869
1067,kartuski,2024,16374366.497703746,11769416.783559524,6220125.161799107,POMORSKIE,4,50.89030613825286
1068,kartuski,2025,3707921.8569140625,3137821.5739375,2086755.44703125,POMORSKIE,1,59.87731857939798
1069,katowice,2014,164621579.41511098,125786050.56883962,100703008.16089231,ŚLĄSKIE,24,78.13839382230121
1070,katowice,2015,233155457.87015387,178019730.28013292,144757661.12790638,ŚLĄSKIE,53,79.7639722796754
1071,katowice,2016,318116815.7975409,245042785.44198394,192880980.74961188,ŚLĄSKIE,137,75.74135172757403
1072,katowice,2017,422934682.38510674,331573651.11278933,254667164.5008277,ŚLĄSKIE,256,73.04481399272935
1073,katowice,2018,499260195.7385794,402347135.66350174,309580096.78651536,ŚLĄSKIE,337,73.68708531660093
1074,katowice,2019,525089004.11324996,429055144.1856264,333637972.00082576,ŚLĄSKIE,362,74.77196508216602
1075,katowice,2020,604852764.0226574,502835000.80144,405388216.31544447,ŚLĄSKIE,507,77.34360527142769
1076,katowice,2021,561878223.7059084,474438786.48953885,376172564.0438743,ŚLĄSKIE,491,75.91083557600734
1077,katowice,2022,442513273.6300535,367007139.23771083,292397141.0307098,ŚLĄSKIE,400,75.03021486018477
1078,katowice,2023,415185328.8226935,353071894.3654883,273860883.36432374,ŚLĄSKIE,269,74.5941857831459
1079,katowice,2024,6946298.698679253,5891054.861524306,4254299.656737847,ŚLĄSKIE,2,45.58559396749746
1080,katowice,2025,2488862.048457031,2203811.90696875,1777327.1415156252,ŚLĄSKIE,1,76.56200038971606
1081,kazimierski,2014,2959323.225982143,12113259.773835316,8374808.711960318,ŚWIĘTOKRZYSKIE,1,54.282429205779124
1082,kazimierski,2015,4728641.659172589,13863739.918044282,9900695.181204388,ŚWIĘTOKRZYSKIE,5,57.02167104406422
1083,kazimierski,2016,13708082.544114914,22691818.067599703,17254853.56063346,ŚWIĘTOKRZYSKIE,23,51.333727773641925
1084,kazimierski,2017,55520522.80948748,57245672.85751734,45227230.565579176,ŚWIĘTOKRZYSKIE,59,54.8025936193406
1085,kazimierski,2018,61336710.771889046,63104394.02353582,49815207.8299596,ŚWIĘTOKRZYSKIE,80,55.942231245856526
1086,kazimierski,2019,58937078.39563432,61575661.83144777,48280014.70048247,ŚWIĘTOKRZYSKIE,77,56.32089806857956
1087,kazimierski,2020,62642593.15866646,65611497.224390626,52387037.97298313,ŚWIĘTOKRZYSKIE,74,57.336736399368924
1088,kazimierski,2021,60534228.41273506,63374845.71039374,49862591.15771276,ŚWIĘTOKRZYSKIE,51,53.42806544661575
1089,kazimierski,2022,54051201.64488526,58103862.72879606,45813934.25423679,ŚWIĘTOKRZYSKIE,34,51.225992380844225
1090,kazimierski,2023,33743249.12316917,40803970.205752596,31235351.363644585,ŚWIĘTOKRZYSKIE,22,41.97497838271138
1091,kedzierzynskokozielski,2014,5611534.430055555,5207024.131013888,4427589.126768518,OPOLSKIE,3,54.54401934192581
1092,kedzierzynskokozielski,2015,36157750.32909987,31831677.017419312,21720423.449770503,OPOLSKIE,16,63.993868947335876
1093,kedzierzynskokozielski,2016,111401291.09527844,93726668.95306118,58668536.71043277,OPOLSKIE,58,63.71954757854665
1094,kedzierzynskokozielski,2017,186017234.5850888,152966210.65315098,105536212.56228867,OPOLSKIE,146,67.67819518058778
1095,kedzierzynskokozielski,2018,233189152.3527117,194909590.15792072,132255357.0118373,OPOLSKIE,168,66.88799592798033
1096,kedzierzynskokozielski,2019,242054142.5398421,200356177.48033682,137060425.95920706,OPOLSKIE,155,67.17629665097687
1097,kedzierzynskokozielski,2020,227429888.3471021,194622076.61575654,138366892.45286414,OPOLSKIE,149,67.08197761415634
1098,kedzierzynskokozielski,2021,213598618.41525093,181152393.86572355,129425676.617055,OPOLSKIE,131,66.76917043452838
1099,kedzierzynskokozielski,2022,133502924.17951202,112619277.67989893,76735610.3742487,OPOLSKIE,96,60.71313532719692
1100,kedzierzynskokozielski,2023,74010227.38296828,69660484.14979467,48448823.92518442,OPOLSKIE,54,59.23451929150515
1101,kepinski,2014,36552212.292845644,22702399.566703252,19326264.736828487,WIELKOPOLSKIE,5,83.26900200319616
1102,kepinski,2015,44247037.26903601,29820144.605945095,24559851.32232256,WIELKOPOLSKIE,13,80.27120370559868
1103,kepinski,2016,81183832.65373093,60242270.25833608,40956040.756890565,WIELKOPOLSKIE,54,60.126611281480756
1104,kepinski,2017,91161657.85934815,67907117.1418164,47913318.10727089,WIELKOPOLSKIE,71,61.554556439074155
1105,kepinski,2018,105266855.16928937,76530888.8909521,56666957.28268413,WIELKOPOLSKIE,89,63.18461366353209
1106,kepinski,2019,108930572.87021273,81474968.97614262,59039513.62490347,WIELKOPOLSKIE,93,61.109594436536085
1107,kepinski,2020,107538152.02688785,83302631.19830197,63089195.387706116,WIELKOPOLSKIE,95,60.65983819811986
1108,kepinski,2021,116870276.31513152,91127765.06166351,60073232.017007686,WIELKOPOLSKIE,60,56.59496191617623
1109,kepinski,2022,83221511.97707471,65376527.50907081,44521749.31084259,WIELKOPOLSKIE,49,58.68990582032545
1110,kepinski,2023,47675677.379328765,38760740.69805689,26848565.95198434,WIELKOPOLSKIE,30,47.53069810087918
1111,kepinski,2024,7307083.03735176,4319771.588453782,3686101.7262463234,WIELKOPOLSKIE,4,74.54091746878323
1112,ketrzynski,2015,9531387.183238095,8171364.779904762,5818637.789380953,WARMIŃSKO-MAZURSKIE,7,73.82835310923349
1113,ketrzynski,2016,21830262.58599504,19198247.395800594,14955003.667929564,WARMIŃSKO-MAZURSKIE,73,79.57969788571383
1114,ketrzynski,2017,52220588.18176488,42585844.96685615,33427143.792960912,WARMIŃSKO-MAZURSKIE,153,80.00229509725726
1115,ketrzynski,2018,79621256.79683025,61189187.98856835,48272155.64250195,WARMIŃSKO-MAZURSKIE,227,80.0559121216061
1116,ketrzynski,2019,85745233.85545763,67449978.2195364,53323624.563644625,WARMIŃSKO-MAZURSKIE,249,79.85308489341519
1117,ketrzynski,2020,85920335.01903251,69841784.69172236,55994706.099017926,WARMIŃSKO-MAZURSKIE,234,80.93427499666167
1118,ketrzynski,2021,46325431.6187166,42040770.550335646,34266388.68162918,WARMIŃSKO-MAZURSKIE,177,82.10846993392212
1119,ketrzynski,2022,40537372.81862105,37594194.675430566,31037753.614849105,WARMIŃSKO-MAZURSKIE,108,82.95207067504973
1120,ketrzynski,2023,36959936.02564021,30186702.976259258,24306052.95383201,WARMIŃSKO-MAZURSKIE,68,81.09109545350329
1121,kielce,2014,18325713.906410716,15525851.08480357,11798611.848404761,ŚWIĘTOKRZYSKIE,10,71.6468157526501
1122,kielce,2015,47902988.94893122,38773590.6718426,31357015.87943254,ŚWIĘTOKRZYSKIE,38,79.56601603682553
1123,kielce,2016,143966549.02826467,123675168.89779311,101904999.60462579,ŚWIĘTOKRZYSKIE,102,79.47533137624482
1124,kielce,2017,321150173.13372487,276840740.34728247,223561974.1645239,ŚWIĘTOKRZYSKIE,199,77.19066136446399
1125,kielce,2018,391275131.3199819,333834783.0291132,263418862.68527657,ŚWIĘTOKRZYSKIE,270,76.35329418813436
1126,kielce,2019,411141771.8206771,355073495.0146417,276928568.1380471,ŚWIĘTOKRZYSKIE,250,76.72813373702904
1127,kielce,2020,416295966.3521632,364809633.5483719,290835921.53215826,ŚWIĘTOKRZYSKIE,839,78.49513702444429
1128,kielce,2021,364537368.0339126,319245092.9877106,251350206.79965594,ŚWIĘTOKRZYSKIE,239,76.01302334942324
1129,kielce,2022,378564316.7262102,326783428.79865617,260593124.13286835,ŚWIĘTOKRZYSKIE,210,76.7406176213423
1130,kielce,2023,302858731.0693972,262926189.46298403,212087838.66175994,ŚWIĘTOKRZYSKIE,152,77.18621768119765
1131,kielce,2024,7770826.534444444,6296650.545555555,3572467.1555555556,ŚWIĘTOKRZYSKIE,2,62.57927902858044
1132,kielecki,2014,60810179.993125,34353513.24366072,29095610.26045238,ŚWIĘTOKRZYSKIE,4,80.25018510079127
1133,kielecki,2015,92203889.1991098,60348512.1658545,48050206.80771825,ŚWIĘTOKRZYSKIE,16,79.81236883995797
1134,kielecki,2016,246974280.71089807,184988738.19011897,144985687.99308032,ŚWIĘTOKRZYSKIE,139,77.81099524977225
1135,kielecki,2017,408016864.1078064,321540399.9548005,251792953.67919073,ŚWIĘTOKRZYSKIE,312,76.00257248387761
1136,kielecki,2018,510842463.2268775,406689925.6373427,312342428.67437935,ŚWIĘTOKRZYSKIE,437,75.50605036073863
1137,kielecki,2019,483372733.4270471,384320557.7773456,293075222.9244789,ŚWIĘTOKRZYSKIE,417,75.06806518840094
1138,kielecki,2020,410721346.77390194,322176931.8151112,245744806.9783516,ŚWIĘTOKRZYSKIE,740,74.47196203246324
1139,kielecki,2021,305977192.7642632,252215912.9064884,193352716.78542385,ŚWIĘTOKRZYSKIE,337,72.23410762010535
1140,kielecki,2022,248163842.11761582,200507248.37179846,151236234.18564236,ŚWIĘTOKRZYSKIE,249,69.52939558618158
1141,kielecki,2023,172452513.67444932,135544216.42634428,101358609.68507792,ŚWIĘTOKRZYSKIE,158,66.41593065013508
1142,kluczborski,2014,44899974.735305555,27103314.767597225,23039436.174185183,OPOLSKIE,2,79.14714113444406
1143,kluczborski,2015,52190287.78027179,34230518.667424574,29068375.054387588,OPOLSKIE,11,78.03818170786934
1144,kluczborski,2016,60636350.74714482,42424895.21837398,34649491.40125918,OPOLSKIE,43,72.26411511177228
1145,kluczborski,2017,79938164.24922866,60448445.30920784,47481925.25758218,OPOLSKIE,111,65.51746590159317
1146,kluczborski,2018,94086438.14068493,74374539.63231093,56347789.29028739,OPOLSKIE,131,63.700306809939924
1147,kluczborski,2019,97073773.50764866,75799013.89072703,58228149.77154602,OPOLSKIE,123,64.22296530686084
1148,kluczborski,2020,104672759.43842123,83807712.96799268,64479809.62064985,OPOLSKIE,105,61.28414947438264
1149,kluczborski,2021,95392244.30721404,75218720.81595214,59498237.83170561,OPOLSKIE,91,60.8238437450494
1150,kluczborski,2022,84954701.18277591,64745710.61472829,51030950.20347074,OPOLSKIE,70,61.626092419523
1151,kluczborski,2023,65738896.34642662,46512632.88758039,38719737.0681763,OPOLSKIE,34,63.37810553672632
1152,kobucki,2014,14389936.250002231,8166577.97428011,6942076.872773264,ŚLĄSKIE,1,8.603821669600633
1153,kobucki,2015,22766673.4272939,16425155.081571776,12649514.009231597,ŚLĄSKIE,8,35.3817604653767
1154,kobucki,2016,56349504.392492935,45463239.02055623,31900770.450935,ŚLĄSKIE,37,38.419479955113985
1155,kobucki,2017,108741345.00971182,87476379.85884802,63995740.61919314,ŚLĄSKIE,74,47.60398783928426
1156,kobucki,2018,134602896.98405355,108569584.65898721,80564863.3035774,ŚLĄSKIE,100,52.52414728389678
1157,kobucki,2019,97740139.0166983,79829814.53695902,61213558.598673984,ŚLĄSKIE,85,46.31640096165285
1158,kobucki,2020,99775074.92916754,82755356.36762616,65216959.580242336,ŚLĄSKIE,120,48.504003384635524
1159,kobucki,2021,112002077.42489061,95550302.77834776,71597434.06344661,ŚLĄSKIE,126,50.039231512616276
1160,kobucki,2022,90452053.64418241,75291608.1505622,55769844.66889337,ŚLĄSKIE,83,43.608080285300936
1161,kobucki,2023,63461110.59148334,53901871.53148464,38101345.21630666,ŚLĄSKIE,45,36.662695766302605
1162,kodzki,2014,102400167.07810001,61449244.34713333,39370193.71441111,DOLNOŚLĄSKIE,9,64.12140989622031
1163,kodzki,2015,135433612.9279505,89130992.20673382,61938654.910210736,DOLNOŚLĄSKIE,27,71.3425996956951
1164,kodzki,2016,196292869.30380505,141180447.49041077,102648500.88075568,DOLNOŚLĄSKIE,163,69.49913231006104
1165,kodzki,2017,259414543.25845197,196828928.6566105,148027980.13726455,DOLNOŚLĄSKIE,301,72.42711533804908
1166,kodzki,2018,276010745.7725541,208538150.6819269,159245906.2260966,DOLNOŚLĄSKIE,336,74.67597478694769
1167,kodzki,2019,256465216.76456034,190914250.89371985,139145939.50048608,DOLNOŚLĄSKIE,169,71.6148292020209
1168,kodzki,2020,248564717.215471,186820211.9635055,139244272.94348174,DOLNOŚLĄSKIE,371,72.84339179880334
1169,kodzki,2021,245043521.52913657,186526005.25140718,133546406.57399249,DOLNOŚLĄSKIE,146,68.97791454426647
1170,kodzki,2022,239807256.16014722,181898142.09080353,134421324.93658867,DOLNOŚLĄSKIE,157,69.99262597728755
1171,kodzki,2023,207959602.0220514,153771516.81518194,110823349.5585922,DOLNOŚLĄSKIE,113,68.81904049683405
1172,kolbuszowski,2014,15367635.524493055,10782027.093483135,8957395.756983796,PODKARPACKIE,7,38.995704688904695
1173,kolbuszowski,2015,20933384.129389852,15538622.04007746,13141668.577246385,PODKARPACKIE,12,46.23813958708
1174,kolbuszowski,2016,54635920.389810085,44903445.89687635,37119274.018089406,PODKARPACKIE,37,55.48340303825246
1175,kolbuszowski,2017,103456934.94263609,87752894.63478567,71514500.87285042,PODKARPACKIE,92,64.53467823344145
1176,kolbuszowski,2018,132510619.09639937,112680303.18583667,90130880.53418781,PODKARPACKIE,139,63.74439779785463
1177,kolbuszowski,2019,110114550.77306016,94756938.2720216,75423109.05991356,PODKARPACKIE,119,67.26952343379965
1178,kolbuszowski,2020,119486670.84836878,103079635.21714039,81494118.63192718,PODKARPACKIE,87,66.35696548735672
1179,kolbuszowski,2021,91350740.36534028,76992356.15155236,59175498.346863955,PODKARPACKIE,68,62.07529833265534
1180,kolbuszowski,2022,79252103.6758991,65836756.11771989,50709290.10653207,PODKARPACKIE,61,59.481725015806646
1181,kolbuszowski,2023,36479143.00129961,29605561.74921763,23418809.816526696,PODKARPACKIE,29,47.40407375135531
1182,kolnenski,2015,9628408.361567259,7443331.821273142,6126780.192828394,PODLASKIE,5,43.37978068207359
1183,kolnenski,2016,15708484.535597181,13476583.715989338,11269776.840024503,PODLASKIE,18,43.576952339658696
