,powiat_std,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,powiat,number_of_projects,eu_cofinancing_rate
1874,koscianski,2028,16965095.630333997,0.0,11999451.420804266,WIELKOPOLSKIE,kościański,16,26.352781998356
1875,koscianski,2029,10062568.918052454,0.0,7715833.147147746,WIELKOPOLSKIE,kościański,8,8.39915536189226
1876,koscierski,2014,51103117.787706256,38826256.70591736,33027861.09701719,POMORSKIE,kościerski,5,81.38644069515635
1877,koscierski,2015,55798927.81794122,43128934.47424324,36399029.90039795,POMORSKIE,kościerski,9,78.95716080291203
1878,koscierski,2016,106934117.86246055,90267661.09942344,73786994.65822648,POMORSKIE,kościerski,59,64.7624822436442
1879,koscierski,2017,136601166.0078031,116955365.65515488,92389793.92239764,POMORSKIE,kościerski,103,62.59413729616531
1880,koscierski,2018,172680997.2845001,146282718.9908546,112031278.70699085,POMORSKIE,kościerski,119,59.47846571656582
1881,koscierski,2019,130159305.37357147,111910463.8802181,83159745.258527,POMORSKIE,kościerski,95,49.44078369575227
1882,koscierski,2020,133069151.16001844,115180997.29438289,85434651.25846845,POMORSKIE,kościerski,106,50.58296117277962
1883,koscierski,2021,345766309.44605356,116726683.82507217,230662831.2159983,POMORSKIE,kościerski,83,73.62105495089708
1884,koscierski,2022,343051308.81379914,107458645.04277407,231546884.40632436,POMORSKIE,kościerski,64,71.30402453095583
1885,koscierski,2023,320217937.5060262,75891091.45934351,223748527.35759473,POMORSKIE,kościerski,45,69.50649847015714
1886,koscierski,2024,348893565.77723676,13421535.804267857,248115933.1425788,POMORSKIE,kościerski,43,78.68513371553618
1887,koscierski,2025,346604972.5359221,2410625.9269375,247142088.35523906,POMORSKIE,kościerski,62,78.21905645959899
1888,koscierski,2026,340990889.4612631,0.0,242996416.9251811,POMORSKIE,kościerski,47,78.13142176741627
1889,koscierski,2027,237203389.53482878,0.0,167280133.72343534,POMORSKIE,kościerski,27,79.8288530979447
1890,koscierski,2028,229103408.27243686,0.0,161127390.84932983,POMORSKIE,kościerski,12,79.84603298973096
1891,koscierski,2029,226270769.9532789,0.0,158727174.09678787,POMORSKIE,kościerski,7,80.31741563861462
1892,koszalin,2014,15849483.302988758,8476196.350313934,7318068.156184331,ZACHODNIOPOMORSKIE,Koszalin,8,16.2232920260967
1893,koszalin,2015,22564032.04024449,13801770.457021166,11497137.944729304,ZACHODNIOPOMORSKIE,Koszalin,12,31.0354332643803
1894,koszalin,2016,78957349.70697822,64105936.76656044,52717363.8042333,ZACHODNIOPOMORSKIE,Koszalin,30,37.22625753281647
1895,koszalin,2017,128760963.39050382,104801322.56111448,75041278.83877027,ZACHODNIOPOMORSKIE,Koszalin,63,42.65456217320323
1896,koszalin,2018,173136778.22989464,145424198.30893722,106492315.70935382,ZACHODNIOPOMORSKIE,Koszalin,95,52.35280035958161
1897,koszalin,2019,143393521.85150605,122530492.4177792,99470260.95379752,ZACHODNIOPOMORSKIE,Koszalin,88,53.99365802648286
1898,koszalin,2020,156358901.49798435,135663079.1013084,111009671.89856383,ZACHODNIOPOMORSKIE,Koszalin,110,55.262487631135684
1899,koszalin,2021,135947230.1338654,120210325.72825627,92942448.10284238,ZACHODNIOPOMORSKIE,Koszalin,86,53.72108711437147
1900,koszalin,2022,128869202.5616897,111787196.69146946,83967710.93014848,ZACHODNIOPOMORSKIE,Koszalin,75,51.21397628282666
1901,koszalin,2023,123825541.1735159,95664685.65933688,87973170.28107108,ZACHODNIOPOMORSKIE,Koszalin,60,50.450039569916356
1902,koszalin,2024,27764438.970927116,319427.7404365079,22086985.89417027,ZACHODNIOPOMORSKIE,Koszalin,18,28.34061823366469
1903,koszalin,2025,88322841.35981187,0.0,59027451.73810805,ZACHODNIOPOMORSKIE,Koszalin,37,52.975637327847515
1904,koszalin,2026,83219576.49783649,0.0,55738962.60547339,ZACHODNIOPOMORSKIE,Koszalin,27,51.72681952954326
1905,koszalin,2027,68133721.53679758,0.0,43487912.4656166,ZACHODNIOPOMORSKIE,Koszalin,17,50.89467979069556
1906,koszalin,2028,60893380.545420505,0.0,37367486.863283455,ZACHODNIOPOMORSKIE,Koszalin,10,46.86104061780793
1907,koszalin,2029,55179645.62767013,0.0,32969113.645732157,ZACHODNIOPOMORSKIE,Koszalin,5,45.04540300382695
1908,koszalinski,2014,396775588.3260741,189168236.47505003,160890638.27339315,ZACHODNIOPOMORSKIE,koszaliński,7,81.86338941618926
1909,koszalinski,2015,402004158.0391128,193234190.6475402,164082602.08730248,ZACHODNIOPOMORSKIE,koszaliński,10,81.24526046936782
1910,koszalinski,2016,434448647.8196581,223623462.5871411,190054930.30960548,ZACHODNIOPOMORSKIE,koszaliński,28,72.26363783974203
1911,koszalinski,2017,463428688.7980887,249706764.56386214,213093490.04347587,ZACHODNIOPOMORSKIE,koszaliński,62,73.40721088096429
1912,koszalinski,2018,495311888.46724176,277775868.0610112,232002642.76537943,ZACHODNIOPOMORSKIE,koszaliński,99,72.72021508800935
1913,koszalinski,2019,510112979.5771629,291436636.76032954,243405711.72320768,ZACHODNIOPOMORSKIE,koszaliński,92,72.81823159441767
1914,koszalinski,2020,497926859.71548605,280391577.7295369,234806295.4137974,ZACHODNIOPOMORSKIE,koszaliński,87,71.29545784064294
1915,koszalinski,2021,488689546.6655465,232462305.9259023,233610151.7551942,ZACHODNIOPOMORSKIE,koszaliński,69,73.76088706863518
1916,koszalinski,2022,483402378.02426046,227030660.34583846,229128157.60323405,ZACHODNIOPOMORSKIE,koszaliński,66,74.42919421016916
1917,koszalinski,2023,483384870.47944134,213684863.027005,232612957.67233187,ZACHODNIOPOMORSKIE,koszaliński,64,71.9712025166353
1918,koszalinski,2024,120559086.15264338,1078938.428436508,74951219.5375911,ZACHODNIOPOMORSKIE,koszaliński,60,67.56831163393043
1919,koszalinski,2025,155948469.20301726,0.0,102262284.65543853,ZACHODNIOPOMORSKIE,koszaliński,79,70.36680776448502
1920,koszalinski,2026,139746201.70737523,0.0,89469007.92433721,ZACHODNIOPOMORSKIE,koszaliński,39,68.80968204217925
1921,koszalinski,2027,42079997.19243632,0.0,33055078.58992625,ZACHODNIOPOMORSKIE,koszaliński,26,53.11308093242171
1922,koszalinski,2028,30277795.804331314,0.0,25034975.42474227,ZACHODNIOPOMORSKIE,koszaliński,11,47.21725450190647
1923,koszalinski,2029,11864445.8694918,0.0,10369023.686094657,ZACHODNIOPOMORSKIE,koszaliński,3,7.9155342677492015
1924,kozienicki,2014,14528331.13214555,9479619.122782454,7841654.568814389,MAZOWIECKIE,kozienicki,2,2.7620554538179207
1925,kozienicki,2015,38066230.60305734,26397085.754136026,22070701.582748372,MAZOWIECKIE,kozienicki,9,52.29280389446874
1926,kozienicki,2016,47422757.878489435,34561975.91916081,27532420.92801201,MAZOWIECKIE,kozienicki,40,52.51067813705629
1927,kozienicki,2017,56758011.39080882,43237454.00552866,34117380.06955868,MAZOWIECKIE,kozienicki,75,50.26620508029253
1928,kozienicki,2018,68154124.6787101,52536180.69678861,40555320.31686471,MAZOWIECKIE,kozienicki,101,46.712115080801
1929,kozienicki,2019,65563801.91546114,51831459.622485615,40382679.6489629,MAZOWIECKIE,kozienicki,105,50.1756063012137
1930,kozienicki,2020,116253355.99118626,75901504.97374843,61251917.14114937,MAZOWIECKIE,kozienicki,99,61.046311869041936
1931,kozienicki,2021,106357059.66992702,67494424.19333442,54118408.63906293,MAZOWIECKIE,kozienicki,61,62.31829406810156
1932,kozienicki,2022,105744049.3655315,64093974.61792652,52830767.763796024,MAZOWIECKIE,kozienicki,49,63.858086148084624
1933,kozienicki,2023,113453960.90336269,56321940.57723259,59641572.06563285,MAZOWIECKIE,kozienicki,40,57.61402196580254
1934,kozienicki,2024,37031253.759696506,180151.8651190476,24928419.58728601,MAZOWIECKIE,kozienicki,44,48.65404970148295
1935,kozienicki,2025,47615568.9004414,95988.32663690476,33209494.64966088,MAZOWIECKIE,kozienicki,101,55.8005187509531
1936,kozienicki,2026,36719299.74447877,0.0,26535860.542831138,MAZOWIECKIE,kozienicki,75,51.56405592201417
1937,kozienicki,2027,24678963.121259972,0.0,17155702.093088515,MAZOWIECKIE,kozienicki,23,42.86154879480065
1938,kozienicki,2028,14412856.064249257,0.0,11160939.069902798,MAZOWIECKIE,kozienicki,8,29.625607155153485
1939,kozienicki,2029,10173641.90592529,0.0,8848455.906964276,MAZOWIECKIE,kozienicki,3,29.30681046263526
1940,krakow,2014,710535704.4350398,420095018.6350476,359381387.36926395,MAŁOPOLSKIE,Kraków,29,83.83995088710871
1941,krakow,2015,931244853.8203771,557706280.9033532,468840128.5033592,MAŁOPOLSKIE,Kraków,75,83.12173438431284
1942,krakow,2016,1264481993.817486,826281960.9029016,656888038.829908,MAŁOPOLSKIE,Kraków,262,80.70135625282781
1943,krakow,2017,1524105508.366692,1050248656.9391667,821244697.9888021,MAŁOPOLSKIE,Kraków,544,79.71905558191557
1944,krakow,2018,1543116327.5797696,1121255367.0585845,858038133.8116183,MAŁOPOLSKIE,Kraków,641,78.17058970484983
1945,krakow,2019,1715048928.0150056,1260874910.0655982,937173700.9163135,MAŁOPOLSKIE,Kraków,745,76.65989550156827
1946,krakow,2020,2184800874.1033506,1696004098.9398046,1289675055.9830887,MAŁOPOLSKIE,Kraków,976,78.94811815655531
1947,krakow,2021,2362547743.545971,1849952002.1083827,1409062018.6857283,MAŁOPOLSKIE,Kraków,888,77.84035855318783
1948,krakow,2022,2094672982.092867,1625836264.2243865,1250576424.067288,MAŁOPOLSKIE,Kraków,783,78.48621080582852
1949,krakow,2023,1932863055.832019,1293169506.134207,1162647063.009193,MAŁOPOLSKIE,Kraków,599,77.59089298829704
1950,krakow,2024,853178484.9596021,30280575.76642857,505320865.87966156,MAŁOPOLSKIE,Kraków,233,77.30172663974061
1951,krakow,2025,1189188533.7720006,10579368.679511905,737491734.044082,MAŁOPOLSKIE,Kraków,356,78.50829675520494
1952,krakow,2026,1152972686.4569473,0.0,721485388.984013,MAŁOPOLSKIE,Kraków,267,79.2257452827307
1953,krakow,2027,904242328.285781,0.0,565264207.8708766,MAŁOPOLSKIE,Kraków,150,79.86479702566699
1954,krakow,2028,650475433.2851305,0.0,392446181.0930984,MAŁOPOLSKIE,Kraków,87,79.9685092060652
1955,krakow,2029,308372608.5797641,0.0,164209392.7993319,MAŁOPOLSKIE,Kraków,24,76.50077166058183
1956,krakowski,2014,383148462.5335717,193845162.59403178,186797837.020395,MAŁOPOLSKIE,krakowski,12,84.21008221460716
1957,krakowski,2015,402009917.32642615,209934575.94521162,199545183.43523434,MAŁOPOLSKIE,krakowski,32,83.98479446359178
1958,krakowski,2016,545054179.7458135,328107241.2315326,274610073.6294432,MAŁOPOLSKIE,krakowski,115,79.96639914805408
1959,krakowski,2017,637798619.6046267,407081978.84435374,327913645.58481294,MAŁOPOLSKIE,krakowski,230,78.87924273242263
1960,krakowski,2018,706206965.0229238,465945647.4950051,367461118.2671145,MAŁOPOLSKIE,krakowski,295,77.9333095910612
1961,krakowski,2019,696894751.4093634,462072048.0037224,366390860.3130643,MAŁOPOLSKIE,krakowski,329,78.03927270069667
1962,krakowski,2020,713695667.332192,473424213.22685647,379929030.1478263,MAŁOPOLSKIE,krakowski,351,78.76840123217026
1963,krakowski,2021,754965758.8167343,496885069.4064207,397876104.4223018,MAŁOPOLSKIE,krakowski,308,77.16163800386067
1964,krakowski,2022,687423076.1775954,438097482.6593655,359791426.59018606,MAŁOPOLSKIE,krakowski,235,77.81679747648921
1965,krakowski,2023,628670609.1027104,354139108.27246386,322506468.85401374,MAŁOPOLSKIE,krakowski,165,78.64038469718543
1966,krakowski,2024,240017746.41076982,6763317.941666666,111827004.03108801,MAŁOPOLSKIE,krakowski,105,71.74565998825997
1967,krakowski,2025,321356518.02147895,4299242.941666666,163369305.37514785,MAŁOPOLSKIE,krakowski,184,72.95759459379013
1968,krakowski,2026,284644864.63736707,0.0,145593890.9905439,MAŁOPOLSKIE,krakowski,159,74.01443826970313
1969,krakowski,2027,123264965.03811406,0.0,71177107.04062216,MAŁOPOLSKIE,krakowski,96,71.57101679560516
1970,krakowski,2028,48731646.60463832,0.0,30864595.96211282,MAŁOPOLSKIE,krakowski,48,72.25390007524265
1971,krakowski,2029,21398920.927805465,0.0,13198497.569674967,MAŁOPOLSKIE,krakowski,18,70.76922127719261
1972,krapkowicki,2014,21611346.698597223,16984392.627680555,10767051.495726852,OPOLSKIE,krapkowicki,2,53.381561934968715
1973,krapkowicki,2015,44371592.47421297,37064701.60857408,26538631.25765741,OPOLSKIE,krapkowicki,16,67.84288344085994
1974,krapkowicki,2016,109613264.27932209,101408627.25588459,77057733.22389011,OPOLSKIE,krapkowicki,59,74.6673053867483
1975,krapkowicki,2017,134389704.87520674,124508698.16070019,94316766.7344446,OPOLSKIE,krapkowicki,140,71.4463496271258
1976,krapkowicki,2018,170018263.9968297,159321568.38813663,111704123.03249323,OPOLSKIE,krapkowicki,164,68.34092294372387
1977,krapkowicki,2019,156779885.2895156,147243401.6632194,102295577.19720325,OPOLSKIE,krapkowicki,148,66.71631698953969
1978,krapkowicki,2020,184657454.76998594,163706411.45268276,115622699.46550024,OPOLSKIE,krapkowicki,137,63.39714817691627
1979,krapkowicki,2021,164589087.3469176,144162552.37211442,103660456.84750043,OPOLSKIE,krapkowicki,111,62.61624296784595
1980,krapkowicki,2022,131569938.30889893,107246386.21821837,88832292.09989056,OPOLSKIE,krapkowicki,80,64.70683053351837
1981,krapkowicki,2023,153094207.41258335,97666366.80551492,105421075.93810704,OPOLSKIE,krapkowicki,50,57.954544955378054
1982,krapkowicki,2024,71167313.80094573,0.0,49759802.16038519,OPOLSKIE,krapkowicki,17,47.12137677316149
1983,krapkowicki,2025,64613071.04108684,0.0,47129922.96301396,OPOLSKIE,krapkowicki,28,49.62843248947517
1984,krapkowicki,2026,52805350.83033487,0.0,38859430.720406435,OPOLSKIE,krapkowicki,25,49.19697760473595
1985,krapkowicki,2027,31006029.792397063,0.0,23890756.98724802,OPOLSKIE,krapkowicki,14,49.257810043323204
1986,krapkowicki,2028,9596601.81933119,0.0,8397464.807418652,OPOLSKIE,krapkowicki,1,5.486239836891801
1987,krasnicki,2014,86299536.57131548,52643825.728285715,44749457.611424595,LUBELSKIE,kraśnicki,6,78.37966757062055
1988,krasnicki,2015,92683388.83448216,58647029.018452376,49967929.7084246,LUBELSKIE,kraśnicki,14,79.22601170712282
1989,krasnicki,2016,143107887.95914102,104083706.74348773,84653618.31700565,LUBELSKIE,kraśnicki,61,75.17368800761815
1990,krasnicki,2017,241958339.4974263,185509864.19804186,143169372.95096081,LUBELSKIE,kraśnicki,132,71.96714272506343
1991,krasnicki,2018,246121300.43389913,188174594.01758143,148458590.8827027,LUBELSKIE,kraśnicki,143,71.5153872281194
1992,krasnicki,2019,242891803.79181826,183967761.98285538,146187140.6342816,LUBELSKIE,kraśnicki,154,71.83234502251875
1993,krasnicki,2020,247127628.30690372,187210665.72315928,147901866.08575875,LUBELSKIE,kraśnicki,241,72.52126159186469
1994,krasnicki,2021,280780489.2177658,212126511.0216914,166477369.7576066,LUBELSKIE,kraśnicki,135,74.93080242170329
1995,krasnicki,2022,260393906.1007658,177889932.09217352,153822204.08407825,LUBELSKIE,kraśnicki,95,75.98492677350237
1996,krasnicki,2023,232174810.14057523,133333376.70968133,139587129.42816842,LUBELSKIE,kraśnicki,67,68.68262884279814
1997,krasnicki,2024,105805667.15863839,32236.009839285714,78393453.27309693,LUBELSKIE,kraśnicki,70,58.31906315826144
1998,krasnicki,2025,120742550.23483709,30484.224124999997,90009518.25035277,LUBELSKIE,kraśnicki,103,59.24499932455747
1999,krasnicki,2026,83405659.39719337,0.0,66227289.62902437,LUBELSKIE,kraśnicki,81,57.917383146225994
2000,krasnicki,2027,37955265.73767686,0.0,30013887.992188267,LUBELSKIE,kraśnicki,37,46.53855702865859
2001,krasnicki,2028,18491536.956023708,0.0,15934553.491268069,LUBELSKIE,kraśnicki,12,23.171990473539548
2002,krasnicki,2029,12709310.952992974,0.0,11394389.532119509,LUBELSKIE,kraśnicki,2,1.7186422091568008
2003,krasnostawski,2014,25508267.853380952,19481429.736833334,16189857.999025792,LUBELSKIE,krasnostawski,5,65.140494697072
2004,krasnostawski,2015,31843972.56046429,24832430.973416667,20900915.47619246,LUBELSKIE,krasnostawski,14,70.09230510634764
2005,krasnostawski,2016,51550461.56314614,42822736.23375118,35961719.94892292,LUBELSKIE,krasnostawski,49,66.14385782224727
2006,krasnostawski,2017,78945925.90180802,67019201.55734858,53931416.65127938,LUBELSKIE,krasnostawski,97,62.274012915588756
2007,krasnostawski,2018,91626960.68685485,75981352.10979551,60106312.736882366,LUBELSKIE,krasnostawski,113,58.25676845123785
2008,krasnostawski,2019,99744443.92183888,82144032.96480098,64190869.762194134,LUBELSKIE,krasnostawski,115,58.96069336132736
2009,krasnostawski,2020,86509457.94562398,72211718.82505453,57465423.839496605,LUBELSKIE,krasnostawski,145,59.57728300048484
2010,krasnostawski,2021,75628960.44713452,66495704.02136369,51602230.30146416,LUBELSKIE,krasnostawski,80,61.72188344224544
2011,krasnostawski,2022,50288837.68479942,45444816.94510002,34662948.21772507,LUBELSKIE,krasnostawski,55,53.46424556259398
2012,krasnostawski,2023,57162438.88607857,30434234.08760134,41972355.75306666,LUBELSKIE,krasnostawski,42,37.62906748664132
2013,krasnostawski,2024,39774572.49903349,32236.009839285714,32735601.67133084,LUBELSKIE,krasnostawski,44,36.52784512070874
2014,krasnostawski,2025,48832179.61652656,30484.224124999997,40434390.17799322,LUBELSKIE,krasnostawski,64,40.29326673710863
2015,krasnostawski,2026,44656323.731009826,0.0,37271332.646931976,LUBELSKIE,krasnostawski,50,39.62031684350089
2016,krasnostawski,2027,24582022.639371794,0.0,20320735.755800575,LUBELSKIE,krasnostawski,23,30.252425611217582
2017,krasnostawski,2028,15645610.67330046,0.0,13885120.956365729,LUBELSKIE,krasnostawski,8,14.843434838575998
2018,krosnienski,2014,6520335.710594628,5702668.030462149,4928130.4305415135,LUBUSKIE,krośnieński,8,64.91425322216327
2019,krosnienski,2015,39289423.676906414,29987121.386857916,23379840.589051425,PODKARPACKIE,krośnieński,28,58.89819565030294
2020,krosnienski,2016,102348513.8373558,83077606.09673627,63473373.21901319,PODKARPACKIE,krośnieński,107,62.274121780371296
2021,krosnienski,2017,166414173.80320382,134730035.46958828,102738024.5674095,PODKARPACKIE,krośnieński,184,65.83726213158221
2022,krosnienski,2018,181600737.59429583,146039471.86059725,112338721.30353895,PODKARPACKIE,krośnieński,226,64.87809859714292
2023,krosnienski,2019,164750779.08580536,130235041.37043013,99365960.510227,PODKARPACKIE,krośnieński,217,68.00962192194704
2024,krosnienski,2020,175481128.26170427,142042036.1009397,107868600.34827995,PODKARPACKIE,krośnieński,231,67.67899376714077
2025,krosnienski,2021,210003560.02856264,168308091.47891846,108700610.57175182,PODKARPACKIE,krośnieński,196,61.158855216129126
2026,krosnienski,2022,171083190.12274304,136893425.1367869,86186140.5697704,PODKARPACKIE,krośnieński,150,57.82714542836152
2027,krosnienski,2023,147917501.68799508,90417630.95205069,78887361.55083719,PODKARPACKIE,krośnieński,95,52.23313055897059
2028,krosnienski,2024,239204008.15366715,42726308.47643849,147984114.28974748,PODKARPACKIE,krośnieński,71,67.3104317887486
2029,krosnienski,2025,196944139.94052473,310116.13221153844,134577728.5547727,LUBUSKIE,krośnieński,102,75.66984775493593
2030,krosnienski,2026,165953490.13732857,0.0,113594250.0040818,LUBUSKIE,krośnieński,70,75.78243726379425
2031,krosnienski,2027,131282110.81442788,0.0,91865833.47949117,LUBUSKIE,krośnieński,34,77.27127145660407
2032,krosnienski,2028,119049057.08807273,0.0,82911806.9544635,LUBUSKIE,krośnieński,15,77.87081385601456
2033,krosnienski,2029,116191621.32982823,0.0,81008330.2372921,LUBUSKIE,krośnieński,8,78.15832216148956
2034,krosno,2014,26971775.984104168,17103457.74467361,14540880.069233796,PODKARPACKIE,Krosno,3,57.31686714248801
2035,krosno,2015,54374721.7554699,34899261.41627855,25703597.057353012,PODKARPACKIE,Krosno,9,56.64492488772651
2036,krosno,2016,86963905.91137624,61765356.28614688,47557790.99513765,PODKARPACKIE,Krosno,42,57.38752354959009
2037,krosno,2017,122960663.15763001,93553052.80666254,69925982.44246274,PODKARPACKIE,Krosno,70,58.62030646911905
2038,krosno,2018,171450863.89553326,131776751.96052018,97667771.19946519,PODKARPACKIE,Krosno,95,60.727609808431765
2039,krosno,2019,139074913.89012772,107417801.98463878,79265074.54368877,PODKARPACKIE,Krosno,90,64.31225690853616
2040,krosno,2020,152767052.7954029,120431959.89481506,91164581.89974017,PODKARPACKIE,Krosno,112,66.52682908566733
2041,krosno,2021,124297486.28880228,97350614.38614033,70371914.10607362,PODKARPACKIE,Krosno,77,61.95515210765044
