teryt_7,powiat_4,woj_2,year,population_total,weight
2606012,2606,26,2012,5050.0,0.09168149304673033
2606012,2606,26,2013,5049.0,0.09237778103044496
2606012,2606,26,2014,4984.0,0.09187435481492405
2606012,2606,26,2015,4958.0,0.09212017613942514
2606012,2606,26,2016,4919.0,0.09218342984576751
2606012,2606,26,2017,4892.0,0.09225314927962586
2606012,2606,26,2018,4870.0,0.09262605321718623
2606012,2606,26,2019,4868.0,0.09345543204899306
2606012,2606,26,2020,4674.0,0.09320411581718115
2606012,2606,26,2021,4637.0,0.09373357590458864
2606012,2606,26,2022,4594.0,0.0939583588988424
2606012,2606,26,2023,4528.0,0.09356531801462992
2606012,2606,26,2024,4496.0,0.09390926560280725
2012012,2012,20,2000,3131.0,0.03001514657668194
2012012,2012,20,2001,3116.0,0.029851318209687307
2012012,2012,20,2002,3110.0,0.02974198114109749
2012012,2012,20,2003,3106.0,0.029708557709782014
2012012,2012,20,2004,3087.0,0.029548021517315313
2012012,2012,20,2005,3057.0,0.02925694816629661
2012012,2012,20,2006,3052.0,0.029207418607766954
2012012,2012,20,2007,3049.0,0.02919938709059567
2012012,2012,20,2008,3036.0,0.028997688590039924
2012012,2012,20,2009,3005.0,0.028715586686670427
2012012,2012,20,2010,3095.0,0.029345672105966794
2012012,2012,20,2011,3087.0,0.029282590755162635
2012012,2012,20,2012,3077.0,0.029185795044959592
2012012,2012,20,2013,3119.0,0.029636738533461295
2012012,2012,20,2014,3092.0,0.029379067889210887
2012012,2012,20,2015,3110.0,0.02953410191639285
2012012,2012,20,2016,3130.0,0.029652787646250768
2012012,2012,20,2017,3113.0,0.029504592025324853
2012012,2012,20,2018,3097.0,0.02932237570891601
2012012,2012,20,2019,3104.0,0.0294407769937021
2012012,2012,20,2020,3016.0,0.0289016233206202
2012012,2012,20,2021,2994.0,0.028877871872528407
2012012,2012,20,2022,2990.0,0.028943980329709688
2012012,2012,20,2023,2966.0,0.02883362821534812
2012012,2012,20,2024,2996.0,0.029164395296316488
1821012,1821,18,2000,3252.0,0.11563900149349264
1821012,1821,18,2001,3224.0,0.1145374449339207
1821012,1821,18,2002,3209.0,0.1206481690352658
1821012,1821,18,2003,3207.0,0.1202023988005997
1821012,1821,18,2004,3182.0,0.1196555484526003
1821012,1821,18,2005,3182.0,0.11943099500806967
1821012,1821,18,2006,3195.0,0.12021220558356535
1821012,1821,18,2007,3157.0,0.11897493876012813
1821012,1821,18,2008,3141.0,0.1183942706370147
1821012,1821,18,2009,3144.0,0.11815995189416717
1821012,1821,18,2010,3221.0,0.11947772543491969
1821012,1821,18,2011,3226.0,0.11970315398886827
1821012,1821,18,2012,3207.0,0.11953928731176383
1821012,1821,18,2013,3191.0,0.11914273979763283
1821012,1821,18,2014,3220.0,0.12005518064203423
1821012,1821,18,2015,3188.0,0.1191909373013796
1821012,1821,18,2016,3185.0,0.11932861264096511
1821012,1821,18,2017,3142.0,0.118093663083515
1821012,1821,18,2018,3175.0,0.11953166177245689
1821012,1821,18,2019,3161.0,0.11954918497787527
1821012,1821,18,2020,3083.0,0.1187093296369027
1821012,1821,18,2021,3069.0,0.11943493150684932
1821012,1821,18,2022,3055.0,0.11949931547036964
1821012,1821,18,2023,3043.0,0.11981730125605386
1821012,1821,18,2024,3051.0,0.12095623215984777
2607022,2607,26,2000,3985.0,0.03353473811767874
2607022,2607,26,2001,3962.0,0.03350500207186408
2607022,2607,26,2002,3970.0,0.03375448501028789
2607022,2607,26,2003,3981.0,0.03394961709675769
2607022,2607,26,2004,4044.0,0.03459248614247588
2607022,2607,26,2005,4027.0,0.03453717441830548
2607022,2607,26,2006,3964.0,0.03421400150182549
2607022,2607,26,2007,3918.0,0.03397119644854465
2607022,2607,26,2008,3933.0,0.03417681920088983
2607022,2607,26,2009,3901.0,0.03401935990232842
2607022,2607,26,2010,3830.0,0.03287186837520277
2607022,2607,26,2011,3788.0,0.03270225238058239
2607022,2607,26,2012,3711.0,0.032226409851155845
2607022,2607,26,2013,3626.0,0.03169081787830586
2607022,2607,26,2014,3569.0,0.031395696616759616
2607022,2607,26,2015,3564.0,0.031703390056664026
2607022,2607,26,2016,3519.0,0.03142413201885984
2607022,2607,26,2017,3513.0,0.03161703161703162
2607022,2607,26,2018,3484.0,0.03163620183969417
2607022,2607,26,2019,3410.0,0.03129473954700635
2607022,2607,26,2020,3243.0,0.031175497962008768
2607022,2607,26,2021,3215.0,0.031349949294016695
2607022,2607,26,2022,3157.0,0.031161473087818695
2607022,2607,26,2023,3122.0,0.031201902896320133
2607022,2607,26,2024,3074.0,0.03112407103659154
3206012,3206,32,2000,6447.0,0.07768873892872206
3206012,3206,32,2001,6501.0,0.07804883905203255
3206012,3206,32,2002,6463.0,0.07767935481544692
3206012,3206,32,2003,6431.0,0.07744273981840515
3206012,3206,32,2004,6404.0,0.07723479183752231
3206012,3206,32,2005,6364.0,0.0768422704934858
3206012,3206,32,2006,6397.0,0.0770379469393162
3206012,3206,32,2007,6389.0,0.07694994459700343
3206012,3206,32,2008,6396.0,0.07697399299579989
3206012,3206,32,2009,6377.0,0.0769890136424001
3206012,3206,32,2010,6604.0,0.07825664482337745
3206012,3206,32,2011,6555.0,0.07778384279475982
3206012,3206,32,2012,6502.0,0.07730996516176593
3206012,3206,32,2013,6473.0,0.07716976633285647
3206012,3206,32,2014,6442.0,0.07697638849058408
3206012,3206,32,2015,6441.0,0.07717376978468986
3206012,3206,32,2016,6419.0,0.07710603130367932
3206012,3206,32,2017,6436.0,0.07758797362298224
3206012,3206,32,2018,6375.0,0.07724463831334061
3206012,3206,32,2019,6308.0,0.07703768838084073
3206012,3206,32,2020,5946.0,0.0752906019702687
3206012,3206,32,2021,5859.0,0.07478937962726577
3206012,3206,32,2022,5765.0,0.07432284347725192
3206012,3206,32,2023,5763.0,0.07488402915838303
3206012,3206,32,2024,5705.0,0.07458588816692596
2818012,2818,28,2000,4187.0,0.15417188305471685
2818012,2818,28,2001,4174.0,0.15367056917752742
2818012,2818,28,2002,4130.0,0.1519443729075457
2818012,2818,28,2003,4079.0,0.15002942474621156
2818012,2818,28,2004,4033.0,0.14902815756411203
2818012,2818,28,2005,3967.0,0.14662724080576603
2818012,2818,28,2006,3911.0,0.146759728320012
2818012,2818,28,2007,3885.0,0.14486538891789097
2818012,2818,28,2008,3830.0,0.14485079989410385
2818012,2818,28,2009,3815.0,0.14319495533368365
2818012,2818,28,2010,3973.0,0.14406410907244904
2818012,2818,28,2011,3947.0,0.14333962812318418
2818012,2818,28,2012,3928.0,0.14276368394272007
2818012,2818,28,2013,3926.0,0.14297159504734158
2818012,2818,28,2014,3921.0,0.14334807882133588
2818012,2818,28,2015,3873.0,0.14197214076246334
2818012,2818,28,2016,3820.0,0.14069463371514862
2818012,2818,28,2017,3756.0,0.1387924026309955
2818012,2818,28,2018,3731.0,0.1386576482830385
2818012,2818,28,2019,3671.0,0.1375473041327888
2818012,2818,28,2020,3403.0,0.13301801977875932
2818012,2818,28,2021,3330.0,0.13106108312342568
2818012,2818,28,2022,3252.0,0.1293196007476041
2818012,2818,28,2023,3184.0,0.12807723250201125
2818012,2818,28,2024,3141.0,0.12762067284251585
1415012,1415,14,2000,6835.0,0.08223941475857588
1415012,1415,14,2001,6936.0,0.08309074573225517
1415012,1415,14,2002,6889.0,0.08232159074614025
1415012,1415,14,2003,6808.0,0.0812720848056537
1415012,1415,14,2004,6771.0,0.08059658854197664
1415012,1415,14,2005,6744.0,0.08001518674956101
1415012,1415,14,2006,6724.0,0.07963616552573607
1415012,1415,14,2007,6648.0,0.07921263970640803
1415012,1415,14,2008,6638.0,0.07879305842413883
1415012,1415,14,2009,6620.0,0.07827094516304477
1415012,1415,14,2010,6883.0,0.07865386812935664
1415012,1415,14,2011,6848.0,0.07815299635940336
1415012,1415,14,2012,6805.0,0.07747922122281681
1415012,1415,14,2013,6764.0,0.0767624494983885
1415012,1415,14,2014,6727.0,0.076086095936118
1415012,1415,14,2015,6667.0,0.07543732603136527
1415012,1415,14,2016,6653.0,0.07492876530278969
1415012,1415,14,2017,6593.0,0.07412529231876237
1415012,1415,14,2018,6507.0,0.07333070378092071
1415012,1415,14,2019,6496.0,0.07327362555553049
1415012,1415,14,2020,6172.0,0.07048961271828139
1415012,1415,14,2021,6070.0,0.06937459998171346
1415012,1415,14,2022,6027.0,0.06887763848096637
1415012,1415,14,2023,5963.0,0.06815324479392873
1415012,1415,14,2024,5924.0,0.06778264700161332
0614022,0614,06,2000,4358.0,0.02415006511318611
0614022,0614,06,2001,4336.0,0.024079792078548105
0614022,0614,06,2002,4301.0,0.023974492611441536
0614022,0614,06,2003,4273.0,0.02387150837988827
0614022,0614,06,2004,4241.0,0.023736896013253708
0614022,0614,06,2005,4224.0,0.02370716266121881
0614022,0614,06,2006,4209.0,0.02370586479377756
0614022,0614,06,2007,4164.0,0.023513069404211346
0614022,0614,06,2008,4145.0,0.02349147336027249
0614022,0614,06,2009,4147.0,0.023543237351258062
0614022,0614,06,2010,4149.0,0.02317877094972067
0614022,0614,06,2011,4118.0,0.023072613177947107
0614022,0614,06,2012,4093.0,0.0230256866076351
0614022,0614,06,2013,4061.0,0.022919547365747663
0614022,0614,06,2014,4032.0,0.022834489593657085
0614022,0614,06,2015,3999.0,0.022751452190090404
0614022,0614,06,2016,3982.0,0.022736226654257476
0614022,0614,06,2017,3948.0,0.02264956284278404
0614022,0614,06,2018,3915.0,0.02255444175596267
0614022,0614,06,2019,3886.0,0.022499363116329697
0614022,0614,06,2020,3694.0,0.022047281690729278
0614022,0614,06,2021,3661.0,0.02210108181203516
0614022,0614,06,2022,3598.0,0.02186861810755616
0614022,0614,06,2023,3557.0,0.021808438891000724
0614022,0614,06,2024,3479.0,0.021475971480601253
1405032,1405,14,2000,4828.0,0.06582768635043562
1405032,1405,14,2001,4845.0,0.06541639662994167
1405032,1405,14,2002,4804.0,0.06427013793195714
1405032,1405,14,2003,4811.0,0.06365777495501217
1405032,1405,14,2004,4873.0,0.06353738835647696
1405032,1405,14,2005,4882.0,0.06288562853425735
1405032,1405,14,2006,4906.0,0.062224928021511104
1405032,1405,14,2007,4899.0,0.0612918965581954
1405032,1405,14,2008,4903.0,0.060708492750393125
1405032,1405,14,2009,4906.0,0.059885502239908205
1405032,1405,14,2010,4962.0,0.05812959079673387
1405032,1405,14,2011,5002.0,0.05784999710865668
1405032,1405,14,2012,5045.0,0.05764462573841109
1405032,1405,14,2013,5068.0,0.057178960669720426
1405032,1405,14,2014,5101.0,0.056890802226113334
1405032,1405,14,2015,5194.0,0.057293505118249204
1405032,1405,14,2016,5240.0,0.05717590319377612
1405032,1405,14,2017,5257.0,0.056620030803364675
1405032,1405,14,2018,5279.0,0.05610525980168135
1405032,1405,14,2019,5340.0,0.05564644706814085
1405032,1405,14,2020,5528.0,0.05439713450695217
1405032,1405,14,2021,5541.0,0.053740810428103115
1405032,1405,14,2022,5579.0,0.05342129957676619
1405032,1405,14,2023,5431.0,0.05137786523125242
1405032,1405,14,2024,5360.0,0.050106101539640846
3008012,3008,30,2000,7213.0,0.13142263683405
3008012,3008,30,2001,7267.0,0.13224749772520472
3008012,3008,30,2002,7327.0,0.13305367908767343
3008012,3008,30,2003,7352.0,0.13328982196598863
3008012,3008,30,2004,7425.0,0.13452305462451308
3008012,3008,30,2005,7502.0,0.13557667979903856
3008012,3008,30,2006,7498.0,0.13530144179583883
3008012,3008,30,2007,7523.0,0.13513562062151968
3008012,3008,30,2008,7556.0,0.13522800486792183
3008012,3008,30,2009,7595.0,0.13586032949931132
3008012,3008,30,2010,7740.0,0.1371416421559942
3008012,3008,30,2011,7760.0,0.13737430958787708
3008012,3008,30,2012,7764.0,0.1375254627579488
3008012,3008,30,2013,7798.0,0.13828202581926513
3008012,3008,30,2014,7793.0,0.13795117806376236
3008012,3008,30,2015,7815.0,0.13849752777925461
3008012,3008,30,2016,7909.0,0.1400864359346771
3008012,3008,30,2017,7948.0,0.14093697911125297
3008012,3008,30,2018,7971.0,0.14111461247034662
3008012,3008,30,2019,7987.0,0.14148553612867798
3008012,3008,30,2020,8188.0,0.1448255124962414
3008012,3008,30,2021,8250.0,0.14634665531371402
3008012,3008,30,2022,8279.0,0.14765208396497298
3008012,3008,30,2023,8261.0,0.14771833202202989
3008012,3008,30,2024,8289.0,0.14864961801943977
1820013,1820,18,2000,12100.0,0.2240325865580448
1820013,1820,18,2001,12177.0,0.2249875284075162
1820013,1820,18,2002,12142.0,0.22481438278805385
1820013,1820,18,2003,12170.0,0.22512023677395487
1820013,1820,18,2004,12080.0,0.2242060914270866
1820013,1820,18,2005,11991.0,0.22292247629670942
1820013,1820,18,2006,12036.0,0.22407983169809917
1820013,1820,18,2007,12019.0,0.22405532874746006
1820013,1820,18,2008,12042.0,0.2247228753778972
1820013,1820,18,2009,12037.0,0.22504533811954305
1820013,1820,18,2010,12211.0,0.2244792911373789
1820013,1820,18,2011,12169.0,0.22418938835666913
1820013,1820,18,2012,12130.0,0.22448828515379204
1820013,1820,18,2013,12051.0,0.22350606476501353
1820013,1820,18,2014,12007.0,0.22318673556637794
1820013,1820,18,2015,12028.0,0.22393923032525925
1820013,1820,18,2016,11984.0,0.22407957966380584
1820013,1820,18,2017,11980.0,0.22439499512999175
1820013,1820,18,2018,11909.0,0.22370200616124428
1820013,1820,18,2019,11852.0,0.22377041442462003
1820013,1820,18,2020,11571.0,0.2228663880275044
1820013,1820,18,2021,11436.0,0.22204531774848066
1820013,1820,18,2022,11359.0,0.22142300194931774
1820013,1820,18,2023,11307.0,0.22198880926671247
1820013,1820,18,2024,11222.0,0.22199802176063305
2808022,2808,28,2000,6845.0,0.06480902876403644
2808022,2808,28,2001,6831.0,0.0649618654544763
2808022,2808,28,2002,6807.0,0.06509639660316732
2808022,2808,28,2003,6793.0,0.06531353960348442
2808022,2808,28,2004,6767.0,0.06524296182028538
2808022,2808,28,2005,6777.0,0.06586966030033532
2808022,2808,28,2006,6683.0,0.065023010537172
2808022,2808,28,2007,6675.0,0.065509897637718
2808022,2808,28,2008,6654.0,0.06566857797033367
2808022,2808,28,2009,6609.0,0.06575726822279267
2808022,2808,28,2010,6790.0,0.06548681101412933
2808022,2808,28,2011,6753.0,0.06539992446032715
2808022,2808,28,2012,6758.0,0.06571628612548135
2808022,2808,28,2013,6671.0,0.06540260198629398
2808022,2808,28,2014,6580.0,0.06487232574189096
2808022,2808,28,2015,6507.0,0.0646690518783542
2808022,2808,28,2016,6384.0,0.06390774220673914
2808022,2808,28,2017,6275.0,0.06320380330774965
2808022,2808,28,2018,6174.0,0.0626662065325511
2808022,2808,28,2019,6109.0,0.06261210015476228
2808022,2808,28,2020,5778.0,0.06185765673175745
2808022,2808,28,2021,5699.0,0.06180993904687534
2808022,2808,28,2022,5666.0,0.062303446152492795
2808022,2808,28,2023,5601.0,0.06238791672700135
2808022,2808,28,2024,5505.0,0.06212967665481632
0419013,0419,04,2000,15166.0,0.20311516466444346
0419013,0419,04,2001,15043.0,0.2014516625821917
0419013,0419,04,2002,14955.0,0.2001981231844286
0419013,0419,04,2003,14877.0,0.19948509594110786
0419013,0419,04,2004,14858.0,0.1993452652480747
0419013,0419,04,2005,14837.0,0.19914367013851605
0419013,0419,04,2006,14806.0,0.19896793614104874
0419013,0419,04,2007,14750.0,0.19830599623554718
0419013,0419,04,2008,14805.0,0.19851698892434766
0419013,0419,04,2009,14791.0,0.19837182479010756
0419013,0419,04,2010,15097.0,0.19890645586297762
0419013,0419,04,2011,15043.0,0.19829688509247176
0419013,0419,04,2012,15027.0,0.19814082278481013
0419013,0419,04,2013,14975.0,0.19795370725323533
0419013,0419,04,2014,14920.0,0.19747988140618383
0419013,0419,04,2015,14865.0,0.19710671475548955
0419013,0419,04,2016,14911.0,0.19792136770288565
0419013,0419,04,2017,14858.0,0.1973252586424426
0419013,0419,04,2018,14818.0,0.19714224894896493
0419013,0419,04,2019,14751.0,0.19679807884730838
0419013,0419,04,2020,14403.0,0.1965179899305508
0419013,0419,04,2021,14372.0,0.19690638315362588
0419013,0419,04,2022,14277.0,0.1968372580378316
0419013,0419,04,2023,14143.0,0.1960602195852279
0419013,0419,04,2024,14041.0,0.19602669347182666
2814013,2814,28,2000,15777.0,0.13194670948641393
2814013,2814,28,2001,15899.0,0.13245082766147104
2814013,2814,28,2002,16004.0,0.13265365328028514
2814013,2814,28,2003,16224.0,0.13346824946321478
2814013,2814,28,2004,16315.0,0.13362107797770661
2814013,2814,28,2005,16494.0,0.13410301231757388
2814013,2814,28,2006,16549.0,0.13403798647389947
2814013,2814,28,2007,16616.0,0.13378745058254224
2814013,2814,28,2008,16750.0,0.1335800244032761
2814013,2814,28,2009,16877.0,0.1335860944450601
2814013,2814,28,2010,17063.0,0.13171688165319623
2814013,2814,28,2011,17190.0,0.13172918502624623
2814013,2814,28,2012,17339.0,0.13204328588943973
2814013,2814,28,2013,17358.0,0.13147111619416946
2814013,2814,28,2014,17465.0,0.1317397338804574
2814013,2814,28,2015,17550.0,0.13193802295947135
2814013,2814,28,2016,17662.0,0.13213532237068515
2814013,2814,28,2017,17920.0,0.1330966510446453
2814013,2814,28,2018,18030.0,0.1331403548932588
2814013,2814,28,2019,18019.0,0.13240599901535025
2814013,2814,28,2020,18092.0,0.13166436212793828
2814013,2814,28,2021,18157.0,0.13185049633647764
2814013,2814,28,2022,18198.0,0.13164157726835407
2814013,2814,28,2023,18236.0,0.1316669193724233
2814013,2814,28,2024,18329.0,0.13177988036351088
0224013,0224,02,2000,5794.0,0.08174725228212255
0224013,0224,02,2001,5745.0,0.08122896813053192
0224013,0224,02,2002,5716.0,0.08118626253444308
0224013,0224,02,2003,5687.0,0.08118370901200554
0224013,0224,02,2004,5675.0,0.0812257575106989
0224013,0224,02,2005,5645.0,0.08119848678816473
0224013,0224,02,2006,5639.0,0.08160164389905071
0224013,0224,02,2007,5542.0,0.08051136776349241
0224013,0224,02,2008,5491.0,0.07989000756561718
0224013,0224,02,2009,5505.0,0.08027706890266131
0224013,0224,02,2010,5563.0,0.08045993636100665
0224013,0224,02,2011,5552.0,0.0806894647346927
0224013,0224,02,2012,5510.0,0.08063335967453976
0224013,0224,02,2013,5521.0,0.08134069981583794
0224013,0224,02,2014,5514.0,0.08173974917726586
0224013,0224,02,2015,5433.0,0.08112466590016575
0224013,0224,02,2016,5381.0,0.08088445292888602
0224013,0224,02,2017,5362.0,0.0812313472405278
0224013,0224,02,2018,5328.0,0.08143302561594425
0224013,0224,02,2019,5286.0,0.08157155643344341
0224013,0224,02,2020,5193.0,0.08300698518246191
0224013,0224,02,2021,5131.0,0.08296413672670827
0224013,0224,02,2022,5025.0,0.08225972792901927
0224013,0224,02,2023,4957.0,0.08185000495360127
0224013,0224,02,2024,4866.0,0.08136715549387155
2001032,2001,20,2000,5775.0,0.060272399937379324
2001032,2001,20,2001,5782.0,0.06036687860849229
2001032,2001,20,2002,5773.0,0.06035356967371645
2001032,2001,20,2003,5793.0,0.06065587502355873
2001032,2001,20,2004,5772.0,0.0603071779333403
2001032,2001,20,2005,5789.0,0.060520840956373556
2001032,2001,20,2006,5747.0,0.05998455243820975
2001032,2001,20,2007,5713.0,0.05963341057597962
2001032,2001,20,2008,5673.0,0.05919796308084023
2001032,2001,20,2009,5646.0,0.059010430820042224
2001032,2001,20,2010,5818.0,0.05950092043362651
2001032,2001,20,2011,5788.0,0.059252889448522264
2001032,2001,20,2012,5800.0,0.059434754985346255
2001032,2001,20,2013,5736.0,0.05906277994583852
2001032,2001,20,2014,5700.0,0.058903161136314316
2001032,2001,20,2015,5691.0,0.059057324311983725
2001032,2001,20,2016,5662.0,0.05891043782254037
2001032,2001,20,2017,5631.0,0.05879773204272781
2001032,2001,20,2018,5571.0,0.05840418505666391
2001032,2001,20,2019,5496.0,0.05786481364497789
2001032,2001,20,2020,5152.0,0.056004261193786486
2001032,2001,20,2021,5081.0,0.05577938544971512
2001032,2001,20,2022,5043.0,0.05571082953126899
2001032,2001,20,2023,4998.0,0.05562356711999466
2001032,2001,20,2024,4975.0,0.05577854516100099
3210013,3210,32,2000,19640.0,0.28793009925085394
3210013,3210,32,2001,19645.0,0.2880414064103692
3210013,3210,32,2002,19664.0,0.2889385212178206
3210013,3210,32,2003,19579.0,0.2897630570231911
3210013,3210,32,2004,19493.0,0.28949283433578377
3210013,3210,32,2005,19568.0,0.28973318724273744
